Id,Date,Alarm,Status,Mode,PIP,RR,I:E,PEEP,FIO2,VT,FlowEnd,FlowCurve,FlowCurve,TPause,Trise,Trigger,End insp.,PSupport,PsLow,ApneaTime,BreathCycleTime,Tinsp,TExpiration,Flow,PIP Max,PEEP Min,PEEP Max,RR Min,RR Max,MVe Min,MVe Max,ApneaTime Max,Cyc. PIP,Cyc. RR,Cyc. I:E,Cyc. PEEP,Cyc. FIO2,Cyc. P Platue,Cyc. PIF,Cyc. VTi,Cyc. VTe,Cyc. MVi,Cyc. MVe,Cyc. Cdyn,Cyc. PEF,Cyc. Pmean,Cyc. Raw,Cyc. Cstat,Cyc. PEEPi,Cyc. NIF,Cyc. RSBI,Cyc. Leak,Cyc. RRSpont,Cyc. RRMand,Cyc. VTiMand,Cyc. VTeMand,Cyc. VTiSpont,Cyc. VTeSpont,Cyc. VtiSpontMean,Cyc. VTeSpontMean,Cyc. MVeSpont,Cyc. MVeMand,Cyc. MVLeak,Cyc. PDrive,Cyc. VTPBW,Cyc. EndInspPressure,Cyc. P01
893,2025-04-16 11:49:28,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2025-04-16 11:49:28,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2025-04-16 11:49:28,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,2025-04-16 11:49:17,Maintenance Screen Access,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,2025-04-16 11:49:14,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,2025-04-16 11:49:12,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,2025-04-16 11:49:06,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,2025-04-16 11:49:06,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,2025-04-16 11:49:06,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,2025-04-16 11:48:39,Maintenance Screen Access,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,2025-04-16 11:48:30,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,2025-04-16 11:48:24,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,2025-04-16 11:48:18,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,2025-04-16 11:48:18,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2025-04-16 11:48:18,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,2025-04-16 11:47:32,Maintenance Screen Access,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,2025-04-16 11:47:29,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,2025-04-16 11:47:27,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2025-04-16 11:47:21,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,2025-04-16 11:47:21,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,2025-04-16 11:47:21,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,2025-04-16 11:47:13,Maintenance Screen Access,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,2025-04-16 11:47:06,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2025-04-16 11:47:01,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,2025-04-16 11:46:57,Confirm HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2025-04-16 11:46:50,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2025-04-16 11:46:50,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2025-04-16 11:46:50,Maintenance Settings Updated,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,2025-04-16 11:46:39,Maintenance Screen Access,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2025-04-16 11:46:31,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2025-04-16 11:46:27,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,1,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,2025-04-16 11:46:24,Confirm HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2025-04-16 11:46:23,Standby Mode Activated,Deactivated,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,60,2,38,1,112,0,21,10,0,0,,0,42.8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
860,2025-04-16 11:46:22,Start HF O2 Therapy Mode,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2025-04-16 11:46:16,Start HF Oxygen Therapy Ventilation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,2025-04-16 11:46:01,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,2025-04-16 11:44:57,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,2025-04-16 11:44:54,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,2025-04-16 11:44:50,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2025-04-16 11:44:45,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2025-04-16 11:44:45,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2025-04-16 11:44:41,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,2025-04-16 11:44:40,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2025-04-16 11:44:36,Valves activation action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,2025-04-16 11:44:30,Maintenance Screen Access,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,2025-04-16 11:44:30,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,60,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,2025-04-16 11:44:29,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,2025-04-16 11:44:24,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,2025-04-16 11:44:21,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2025-04-16 11:44:18,Confirm HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2025-04-16 11:44:13,Change HF O2 Therapy Mode Setting,,HF O<sub>2</sub> Therapy,-,-,-:-,-,21,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,2025-04-16 11:44:05,Alarm Limits Change,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,60,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2025-04-16 11:44:05,Standby Mode Activated,Deactivated,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,60,2,38,1,112,0,21,10,40,30,,4.9,28.2,38,37,12.9,11.6,0.37,0.4,0,84,13,5,0,,,,10,0,30,12,11,0,0,0,0,0,0.4,0,33,,38,
840,2025-04-16 11:44:04,Start HF O2 Therapy Mode,,HF O<sub>2</sub> Therapy,-,-,-:-,-,100,-,-,-,-,0,0,0,-,-,-,-,0,0,0,9,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,2025-04-16 11:44:02,Start HF Oxygen Therapy Ventilation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,2025-04-16 11:44:02,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,2025-04-16 11:42:38,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,2025-04-16 11:42:36,Valves Deactuation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,2025-04-16 11:42:26,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,2025-04-16 11:42:24,Valves activation action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,2025-04-16 11:42:07,Maintenance Screen Access,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,2025-04-16 11:42:06,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2025-04-16 11:42:06,Cancel EZVENT CHECK,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,2025-04-16 11:41:31,Standby Mode Activated,Deactivated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,2025-04-16 11:41:31,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,2025-04-16 11:41:27,EZVent CHECK Pressed,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2025-04-16 11:41:25,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,2025-04-16 11:41:24,Cancel EZVENT CHECK,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,2025-04-16 11:20:49,Standby Mode Activated,Deactivated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,2025-04-16 11:20:47,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2025-04-16 11:20:40,EZVent CHECK Pressed,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2025-04-16 11:20:39,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,2025-04-16 11:20:39,Cancel EZVENT CHECK,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2025-04-16 11:20:37,Standby Mode Activated,Deactivated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2025-04-16 11:20:36,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,2025-04-16 11:20:33,EZVent CHECK Pressed,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,2025-04-16 11:20:33,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,2025-04-16 11:20:32,Cancel EZVENT CHECK,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,2025-04-16 11:19:07,Standby Mode Activated,Deactivated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,2025-04-16 11:19:06,Diagnostic mode active,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,2025-04-16 11:19:04,EZVent CHECK Pressed,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,2025-04-16 11:06:49,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,2025-04-16 11:06:47,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,2025-04-16 11:05:37,Alarm Limits Change,,A/C-PC,40,30,-:-,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0.6,0,-,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,2025-04-16 11:05:34,Standby Mode Activated,Deactivated,A/C-PC,40,30,-:-,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0.6,0,-,69,2,38,1,112,0,21,10,40,30,,6.2,28.9,38,37,12.3,7.7,0.34,0.25,0,83,14,5,0,,,,37,0,30,12,7,0,0,0,0,0,0.25,26,31,,38,
808,2025-04-16 11:05:34,Start A/C-PC Mode,,A/C-PC,40,30,-:-,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0.6,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2025-04-16 11:05:02,Start Invasive Ventilation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2025-04-16 11:00:12,Organizational Settings Access,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2025-04-16 10:55:45,Maintenance Screen Access,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2025-04-16 10:55:40,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2025-04-16 10:55:40,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2025-04-16 10:53:40,Low PEEP,Deactivated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,54,30,1.0:2.5,5.8,29.7,32,74,41.599998,0,1.25,0,0,85,15,0,1,,,,110,0,2,41,0,0,0,0,0,0,0,100,26,,41,
801,2025-04-16 10:53:38,Check Patient Circuit,Deactivated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,2,30,1.0:2.5,0,27.7,,173,1442.599976,0,43.28,0,,0,0,0,,,,,100,0,1,1442,0,0,0,0,0,0,0,100,,,1,
800,2025-04-16 10:53:28,Battery 2 Charging,,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2025-04-16 10:53:28,AC Power Loss,Deactivated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,2,30,1.0:2.5,0,27.7,,173,1442.599976,0,43.28,0,,0,0,0,,,,,100,0,1,1442,0,0,0,0,0,0,0,100,,,1,
798,2025-04-16 10:53:28,Battery Low,Deactivated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,2,30,1.0:2.5,0,27.7,,173,1442.599976,0,43.28,0,,0,0,0,,,,,100,0,1,1442,0,0,0,0,0,0,0,100,,,1,
797,2025-04-16 10:53:28,Operation On Battery Ended,,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2025-04-16 10:53:20,Low PEEP,Activated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,2,30,1.0:2.5,0,27.7,,173,1442.599976,0,43.28,0,,0,0,0,,,,,100,0,1,1442,0,0,0,0,0,0,0,100,,,1,
795,2025-04-16 10:53:20,Check Patient Circuit,Activated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,2,30,1.0:2.5,0,27.7,,173,1442.599976,0,43.28,0,,0,0,0,,,,,100,0,1,1442,0,0,0,0,0,0,0,100,,,1,
794,2025-04-16 10:53:16,Standby Mode Activated,Deactivated,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,69,2,38,1,112,0,21,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,2025-04-16 10:53:15,Start A/C-PC Mode,,A/C-PC,40,30,3.0:7.0,5,30,-,-,-,-,0,0,2,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2025-04-16 10:52:47,Start Invasive Ventilation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2025-04-16 10:52:37,Alarm Limits Change,,Standby,,,-:-,,,,,,,,,,,,,,,,,,69,2,38,1,112,0,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2025-04-16 10:52:29,Confirm Patient Profile,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2025-04-16 10:52:07,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,2,15,20,50,2,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2025-04-16 10:50:57,Battery Low,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,2,15,20,50,2,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2025-04-16 10:45:36,Circuit Check Result : PASSED,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
